concentration,lat,lon,date,id
0.5532452156197503,41.39216,2.009802,2023-01-01 00:00:00,1
0.33330632406835004,41.39216,2.009802,2023-01-01 01:00:00,2
0.31313983838569986,41.39216,2.009802,2023-01-01 02:00:00,3
0.4435585082261501,41.39216,2.009802,2023-01-01 03:00:00,4
0.3130430947562499,41.39216,2.009802,2023-01-01 04:00:00,5
0.18258400758775,41.39216,2.009802,2023-01-01 05:00:00,6
0.14238724442945,41.39216,2.009802,2023-01-01 06:00:00,7
0.15243896229454998,41.39216,2.009802,2023-01-01 07:00:00,8
0.15267209496615,41.39216,2.009802,2023-01-01 08:00:00,9
0.15240250152675,41.39216,2.009802,2023-01-01 09:00:00,10
0.012464779251399983,41.39216,2.009802,2023-01-01 10:00:00,11
0.0023820915965999992,41.39216,2.009802,2023-01-01 11:00:00,12
0.0026944363269999993,41.39216,2.009802,2023-01-01 12:00:00,13
0.2224658964253,41.39216,2.009802,2023-01-01 13:00:00,14
0.0020449158703999995,41.39216,2.009802,2023-01-01 14:00:00,15
0.0021043821442,41.39216,2.009802,2023-01-01 15:00:00,16
0.0019530226728000002,41.39216,2.009802,2023-01-01 16:00:00,17
0.0020082097178000004,41.39216,2.009802,2023-01-01 17:00:00,18
0.0018715662819000002,41.39216,2.009802,2023-01-01 18:00:00,19
0.0022423822513000006,41.39216,2.009802,2023-01-01 19:00:00,20
0.0023731719629499996,41.39216,2.009802,2023-01-01 20:00:00,21
0.01280317441050001,41.39216,2.009802,2023-01-01 21:00:00,22
0.02338659174709999,41.39216,2.009802,2023-01-01 22:00:00,23
0.013266955538400009,41.39216,2.009802,2023-01-01 23:00:00,24
0.04290000242279998,41.39216,2.009802,2023-01-02 00:00:00,25
0.04296074155029998,41.39216,2.009802,2023-01-02 01:00:00,26
0.042722529524049986,41.39216,2.009802,2023-01-02 02:00:00,27
0.04324535208754998,41.39216,2.009802,2023-01-02 03:00:00,28
0.04285824013854999,41.39216,2.009802,2023-01-02 04:00:00,29
0.042438202610250005,41.39216,2.009802,2023-01-02 05:00:00,30
0.0022322612208500008,41.39216,2.009802,2023-01-02 06:00:00,31
0.0024339348875500023,41.39216,2.009802,2023-01-02 07:00:00,32
0.002722804696550002,41.39216,2.009802,2023-01-02 08:00:00,33
0.002417501728700001,41.39216,2.009802,2023-01-02 09:00:00,34
0.00237515277305,41.39216,2.009802,2023-01-02 10:00:00,35
0.0023035358689999993,41.39216,2.009802,2023-01-02 11:00:00,36
0.0026998423248,41.39216,2.009802,2023-01-02 12:00:00,37
0.2224625536236003,41.39216,2.009802,2023-01-02 13:00:00,38
0.0019972698748,41.39216,2.009802,2023-01-02 14:00:00,39
0.0019663067157000003,41.39216,2.009802,2023-01-02 15:00:00,40
0.0017449714912,41.39216,2.009802,2023-01-02 16:00:00,41
0.0018732428752000002,41.39216,2.009802,2023-01-02 17:00:00,42
0.0017635841515000004,41.39216,2.009802,2023-01-02 18:00:00,43
0.0017535277529,41.39216,2.009802,2023-01-02 19:00:00,44
0.0013825386559999998,41.39216,2.009802,2023-01-02 20:00:00,45
0.0020169939890000007,41.39216,2.009802,2023-01-02 21:00:00,46
0.0026108841375,41.39216,2.009802,2023-01-02 22:00:00,47
0.002238423252050001,41.39216,2.009802,2023-01-02 23:00:00,48
0.042711317462949976,41.39216,2.009802,2023-01-03 00:00:00,49
0.042726736628749984,41.39216,2.009802,2023-01-03 01:00:00,50
0.04254522098769998,41.39216,2.009802,2023-01-03 02:00:00,51
0.04312415090889998,41.39216,2.009802,2023-01-03 03:00:00,52
0.04273366378254999,41.39216,2.009802,2023-01-03 04:00:00,53
0.04228689134725,41.39216,2.009802,2023-01-03 05:00:00,54
0.002087950551150002,41.39216,2.009802,2023-01-03 06:00:00,55
0.002538061920550002,41.39216,2.009802,2023-01-03 07:00:00,56
0.0023596589703500006,41.39216,2.009802,2023-01-03 08:00:00,57
0.0022591202486000003,41.39216,2.009802,2023-01-03 09:00:00,58
0.00242324533635,41.39216,2.009802,2023-01-03 10:00:00,59
0.0020349480135,41.39216,2.009802,2023-01-03 11:00:00,60
0.0022132289853000003,41.39216,2.009802,2023-01-03 12:00:00,61
0.0020924943394,41.39216,2.009802,2023-01-03 13:00:00,62
0.0017094368115000006,41.39216,2.009802,2023-01-03 14:00:00,63
0.0019573632631,41.39216,2.009802,2023-01-03 15:00:00,64
0.0016102466472000003,41.39216,2.009802,2023-01-03 16:00:00,65
0.0017653282221000005,41.39216,2.009802,2023-01-03 17:00:00,66
0.0017167559359999999,41.39216,2.009802,2023-01-03 18:00:00,67
0.00161934199935,41.39216,2.009802,2023-01-03 19:00:00,68
0.0013967706159,41.39216,2.009802,2023-01-03 20:00:00,69
0.0022199966459000007,41.39216,2.009802,2023-01-03 21:00:00,70
0.0027146533613000012,41.39216,2.009802,2023-01-03 22:00:00,71
0.0023501318235999995,41.39216,2.009802,2023-01-03 23:00:00,72
0.042450898011149985,41.39216,2.009802,2023-01-04 00:00:00,73
0.04242527403874999,41.39216,2.009802,2023-01-04 01:00:00,74
0.232222971162,41.39216,2.009802,2023-01-04 02:00:00,75
0.04292119227879999,41.39216,2.009802,2023-01-04 03:00:00,76
0.04254015871444999,41.39216,2.009802,2023-01-04 04:00:00,77
0.042203374418450006,41.39216,2.009802,2023-01-04 05:00:00,78
0.0020622619613500015,41.39216,2.009802,2023-01-04 06:00:00,79
0.002228751573350001,41.39216,2.009802,2023-01-04 07:00:00,80
0.002327276405050001,41.39216,2.009802,2023-01-04 08:00:00,81
0.00220096146655,41.39216,2.009802,2023-01-04 09:00:00,82
0.05350685498389998,41.39216,2.009802,2023-01-04 10:00:00,83
0.0020708459863,41.39216,2.009802,2023-01-04 11:00:00,84
0.0022421255785999997,41.39216,2.009802,2023-01-04 12:00:00,85
0.0020410956653000006,41.39216,2.009802,2023-01-04 13:00:00,86
0.0017828526847000002,41.39216,2.009802,2023-01-04 14:00:00,87
0.0020232224669000003,41.39216,2.009802,2023-01-04 15:00:00,88
0.0016083600995000003,41.39216,2.009802,2023-01-04 16:00:00,89
0.0017376868568,41.39216,2.009802,2023-01-04 17:00:00,90
0.0016641867669,41.39216,2.009802,2023-01-04 18:00:00,91
0.00160433273185,41.39216,2.009802,2023-01-04 19:00:00,92
0.001398898302,41.39216,2.009802,2023-01-04 20:00:00,93
0.0018645284925000005,41.39216,2.009802,2023-01-04 21:00:00,94
0.0021505356553999998,41.39216,2.009802,2023-01-04 22:00:00,95
0.0017830463861,41.39216,2.009802,2023-01-04 23:00:00,96
0.042429835557149985,41.39216,2.009802,2023-01-05 00:00:00,97
0.04240421158474999,41.39216,2.009802,2023-01-05 01:00:00,98
0.23220241021299998,41.39216,2.009802,2023-01-05 02:00:00,99
0.04290044724879999,41.39216,2.009802,2023-01-05 03:00:00,100
0.04251941368444998,41.39216,2.009802,2023-01-05 04:00:00,101
0.042188673941450004,41.39216,2.009802,2023-01-05 05:00:00,102
0.002047561484350001,41.39216,2.009802,2023-01-05 06:00:00,103
0.002219249578350001,41.39216,2.009802,2023-01-05 07:00:00,104
0.002324361730750001,41.39216,2.009802,2023-01-05 08:00:00,105
0.0021980467922500004,41.39216,2.009802,2023-01-05 09:00:00,106
0.053503940309599984,41.39216,2.009802,2023-01-05 10:00:00,107
0.0020487933816,41.39216,2.009802,2023-01-05 11:00:00,108
0.0022166420075999996,41.39216,2.009802,2023-01-05 12:00:00,109
0.0020073477477000005,41.39216,2.009802,2023-01-05 13:00:00,110
0.0017494404811,41.39216,2.009802,2023-01-05 14:00:00,111
0.0020294882179000004,41.39216,2.009802,2023-01-05 15:00:00,112
0.0016192156442000002,41.39216,2.009802,2023-01-05 16:00:00,113
0.0017485424015,41.39216,2.009802,2023-01-05 17:00:00,114
0.0016750423116,41.39216,2.009802,2023-01-05 18:00:00,115
0.00161487085255,41.39216,2.009802,2023-01-05 19:00:00,116
0.0014094364227,41.39216,2.009802,2023-01-05 20:00:00,117
0.0018748517932000003,41.39216,2.009802,2023-01-05 21:00:00,118
0.0021608589561,41.39216,2.009802,2023-01-05 22:00:00,119
0.0017897430557999997,41.39216,2.009802,2023-01-05 23:00:00,120
0.04239305583484998,41.39216,2.009802,2023-01-06 00:00:00,121
0.04236743186245,41.39216,2.009802,2023-01-06 01:00:00,122
0.23215044481269997,41.39216,2.009802,2023-01-06 02:00:00,123
0.04283091396649999,41.39216,2.009802,2023-01-06 03:00:00,124
0.04245395065964999,41.39216,2.009802,2023-01-06 04:00:00,125
0.042135907124650006,41.39216,2.009802,2023-01-06 05:00:00,126
0.0020167668920500013,41.39216,2.009802,2023-01-06 06:00:00,127
0.0022822485963500012,41.39216,2.009802,2023-01-06 07:00:00,128
0.0023182313017500004,41.39216,2.009802,2023-01-06 08:00:00,129
0.0021560329538500003,41.39216,2.009802,2023-01-06 09:00:00,130
0.05347809660919999,41.39216,2.009802,2023-01-06 10:00:00,131
0.0020135127955999994,41.39216,2.009802,2023-01-06 11:00:00,132
0.0021845940216999996,41.39216,2.009802,2023-01-06 12:00:00,133
0.0019752997618,41.39216,2.009802,2023-01-06 13:00:00,134
0.0017173924952000002,41.39216,2.009802,2023-01-06 14:00:00,135
0.0019974402320000004,41.39216,2.009802,2023-01-06 15:00:00,136
0.0015871676583000002,41.39216,2.009802,2023-01-06 16:00:00,137
0.0017365893236000003,41.39216,2.009802,2023-01-06 17:00:00,138
0.0016630892336999996,41.39216,2.009802,2023-01-06 18:00:00,139
0.00160657162755,41.39216,2.009802,2023-01-06 19:00:00,140
0.0013970404317,41.39216,2.009802,2023-01-06 20:00:00,141
0.0018427308772000007,41.39216,2.009802,2023-01-06 21:00:00,142
0.0021285755681,41.39216,2.009802,2023-01-06 22:00:00,143
0.0017558283427999996,41.39216,2.009802,2023-01-06 23:00:00,144
0.04230668275024998,41.39216,2.009802,2023-01-07 00:00:00,145
0.042281058777849996,41.39216,2.009802,2023-01-07 01:00:00,146
0.23206123947709997,41.39216,2.009802,2023-01-07 02:00:00,147
0.04279213878939998,41.39216,2.009802,2023-01-07 03:00:00,148
0.04240298703554998,41.39216,2.009802,2023-01-07 04:00:00,149
0.04215682994455,41.39216,2.009802,2023-01-07 05:00:00,150
0.002037689711950001,41.39216,2.009802,2023-01-07 06:00:00,151
0.0023288350582500008,41.39216,2.009802,2023-01-07 07:00:00,152
0.00237225353865,41.39216,2.009802,2023-01-07 08:00:00,153
0.00221334081975,41.39216,2.009802,2023-01-07 09:00:00,154
0.05347373607809998,41.39216,2.009802,2023-01-07 10:00:00,155
0.002055487817899999,41.39216,2.009802,2023-01-07 11:00:00,156
0.0022191332689999992,41.39216,2.009802,2023-01-07 12:00:00,157
0.0020202948981,41.39216,2.009802,2023-01-07 13:00:00,158
0.0017704168565000004,41.39216,2.009802,2023-01-07 14:00:00,159
0.0020375857963,41.39216,2.009802,2023-01-07 15:00:00,160
0.0016270691816,41.39216,2.009802,2023-01-07 16:00:00,161
0.0017627419415000003,41.39216,2.009802,2023-01-07 17:00:00,162
0.0016893143685999998,41.39216,2.009802,2023-01-07 18:00:00,163
0.00162720121695,41.39216,2.009802,2023-01-07 19:00:00,164
0.0014305488181,41.39216,2.009802,2023-01-07 20:00:00,165
0.0018762392636000006,41.39216,2.009802,2023-01-07 21:00:00,166
0.0022178347295,41.39216,2.009802,2023-01-07 22:00:00,167
0.0018450875041999997,41.39216,2.009802,2023-01-07 23:00:00,168
0.04241769189284998,41.39216,2.009802,2023-01-08 00:00:00,169
0.04239206792045,41.39216,2.009802,2023-01-08 01:00:00,170
0.2322308061727,41.39216,2.009802,2023-01-08 02:00:00,171
0.04296600676849999,41.39216,2.009802,2023-01-08 03:00:00,172
0.4875465751236503,41.39216,2.009802,2023-01-08 04:00:00,173
0.48729493866615015,41.39216,2.009802,2023-01-08 05:00:00,174
0.44717579843355004,41.39216,2.009802,2023-01-08 06:00:00,175
0.44748790756385,41.39216,2.009802,2023-01-08 07:00:00,176
0.44753132604425006,41.39216,2.009802,2023-01-08 08:00:00,177
0.4473680291543499,41.39216,2.009802,2023-01-08 09:00:00,178
0.49855932243369994,41.39216,2.009802,2023-01-08 10:00:00,179
0.4470312730207,41.39216,2.009802,2023-01-08 11:00:00,180
0.4471962251452,41.39216,2.009802,2023-01-08 12:00:00,181
0.0020791283710999992,41.39216,2.009802,2023-01-08 13:00:00,182
0.0018079634785000001,41.39216,2.009802,2023-01-08 14:00:00,183
0.0020721230051999997,41.39216,2.009802,2023-01-08 15:00:00,184
0.0016828932415000003,41.39216,2.009802,2023-01-08 16:00:00,185
0.0018169609993999999,41.39216,2.009802,2023-01-08 17:00:00,186
0.0017435334264999994,41.39216,2.009802,2023-01-08 18:00:00,187
0.0016814202748499996,41.39216,2.009802,2023-01-08 19:00:00,188
0.0014996193770000002,41.39216,2.009802,2023-01-08 20:00:00,189
0.0019349049436000005,41.39216,2.009802,2023-01-08 21:00:00,190
0.0022765004095,41.39216,2.009802,2023-01-08 22:00:00,191
0.0019035569361999995,41.39216,2.009802,2023-01-08 23:00:00,192
0.04234374557064999,41.39216,2.009802,2023-01-09 00:00:00,193
0.04231812159824999,41.39216,2.009802,2023-01-09 01:00:00,194
0.23216334315249998,41.39216,2.009802,2023-01-09 02:00:00,195
0.042986807382549994,41.39216,2.009802,2023-01-09 03:00:00,196
0.4874914142044502,41.39216,2.009802,2023-01-09 04:00:00,197
0.48724173998195014,41.39216,2.009802,2023-01-09 05:00:00,198
0.44711135212485,41.39216,2.009802,2023-01-09 06:00:00,199
0.4473831810861499,41.39216,2.009802,2023-01-09 07:00:00,200
0.44745147115355005,41.39216,2.009802,2023-01-09 08:00:00,201
0.44727180908615,41.39216,2.009802,2023-01-09 09:00:00,202
0.4984629486224999,41.39216,2.009802,2023-01-09 10:00:00,203
0.446951264387,41.39216,2.009802,2023-01-09 11:00:00,204
0.44711557729920004,41.39216,2.009802,2023-01-09 12:00:00,205
0.0020847217853,41.39216,2.009802,2023-01-09 13:00:00,206
0.0017708107877000001,41.39216,2.009802,2023-01-09 14:00:00,207
0.0020349703144,41.39216,2.009802,2023-01-09 15:00:00,208
0.0016632953987,41.39216,2.009802,2023-01-09 16:00:00,209
0.0017899002365999999,41.39216,2.009802,2023-01-09 17:00:00,210
0.0017164726636999994,41.39216,2.009802,2023-01-09 18:00:00,211
0.00163960662255,41.39216,2.009802,2023-01-09 19:00:00,212
0.0014299380277,41.39216,2.009802,2023-01-09 20:00:00,213
0.0019044462823000006,41.39216,2.009802,2023-01-09 21:00:00,214
0.0022460417482000005,41.39216,2.009802,2023-01-09 22:00:00,215
0.0018730982748999996,41.39216,2.009802,2023-01-09 23:00:00,216
0.04234179790404999,41.39216,2.009802,2023-01-10 00:00:00,217
0.04231617393164999,41.39216,2.009802,2023-01-10 01:00:00,218
0.2321613954859,41.39216,2.009802,2023-01-10 02:00:00,219
0.042984859715949994,41.39216,2.009802,2023-01-10 03:00:00,220
0.48743191808985026,41.39216,2.009802,2023-01-10 04:00:00,221
0.48718224386735015,41.39216,2.009802,2023-01-10 05:00:00,222
0.44705185601025,41.39216,2.009802,2023-01-10 06:00:00,223
0.44732368497154995,41.39216,2.009802,2023-01-10 07:00:00,224
0.44739197503895006,41.39216,2.009802,2023-01-10 08:00:00,225
0.4472130838835499,41.39216,2.009802,2023-01-10 09:00:00,226
0.4984610009558999,41.39216,2.009802,2023-01-10 10:00:00,227
0.44694858243760005,41.39216,2.009802,2023-01-10 11:00:00,228
